text,label
Can you point out where the Bear is compared to the Elephant?,1
What is the location of the Man on the right relative to the Man on the left?,1
Where is the Second phone from the left located with respect to the First phone from the left?,1
What is the position of the Bottle of olive oil in relation to the other object?,1
Can you point out where the Second largest suitcase is compared to the Largest suitcase?,1
Tell me how the Glass and the Wine bottle are arranged.,1
What is the position of the Cup on the right in relation to the other object?,1
Where is the Book located with respect to the Dog?,1
Can you point out where the Player on the right is compared to the Player on the left?,1
How are the Green trash bin and Fire hydrant positioned?,1
Where does the Toaster appear to be?,1
Can you describe where the Child sitting is?,1
What is the spatial relationship between the Boy and the Baseball tee?,1
"If someone asked you where the Skateboard is, what would you say?",1
"Looking at the scene, where is the Player in white?",1
Which side of the Yellow bicycle is the Child on?,1
How would you explain where the Third phone from the left is to someone else?,1
Where would you say the Adult is placed?,1
"If someone asked you where the Tennis racket is, what would you say?",1
Where does the Black and white cow with sunglasses appear to be?,1
Where is the Rose in relation to the Vase?,1
Where would you say the Purple iris on the center left of the image is placed?,1
What is the spatial relationship between the Smaller aircraft and the Larger aircraft?,1
Where is the Broccoli located with respect to the Breaded and fried meat?,1
Can you point out where the Potatoes is compared to the Meat?,1
Which side of the Burger is the Salad on?,1
What is the spatial relationship between the Green vase and the Metallic vase?,1
"If someone asked you where the Person sitting is, what would you say?",1
Tell me how the Crab-shaped bread and the Bear-shaped bread are arranged.,1
How would you describe the position of the Carrot compared to the Lemon?,1
Which side of the Bird with yellow beak is the Bird with gray feathers on?,1
Which side of the Vase on the far right is the Vase on the far left on?,1
How are the Container with yellow paper clips and Scissors positioned?,1
What is the spatial relationship between the Left phone (silver) and the Middle phone (red)?,1
Can you describe where the Woman is?,1
How would you explain where the Bacon is to someone else?,1
Where is the Tie located with respect to the Baby?,1
Can you point out where the Toasted bread is compared to the Bowl of soup?,1
Where is the Toast with face in relation to the Apples?,1
Where is the Dog located with respect to the Sheep on the left?,1
"Looking at the scene, where is the Orange?",1
What is the spatial relationship between the Meat and the Baked potato?,1
Can you describe where the Monitor is?,1
How are the Vase and Prominent sunflower positioned?,1
Where does the Second bear appear to be?,1
Can you point out where the Eggs is compared to the Pastry?,1
How would you describe the position of the Colorful train car compared to the Red train engine?,1
"Looking at the scene, where is the Red-handled scissors?",1
What is the spatial relationship between the Red frisbee and the Child?,1
Where is the Yellow squash in relation to the Broccoli?,1
How would you explain where the Mug is to someone else?,1
What is the location of the Clock relative to the Telescope?,1
Where would you say the Orange is placed?,1
What is the position of the Orange in relation to the other object?,1
Can you describe where the Kite is?,1
How would you explain where the Macaroni and cheese is to someone else?,1
What is the spatial relationship between the Woman and the Cow?,1
How are the Dog on the right and Dog on the left positioned?,1
How would you explain where the Fruit on the right is to someone else?,1
What is the spatial relationship between the Child and the Man?,1
Tell me how the Lemon slice and the Orange slice are arranged.,1
What is the position of the Red lighter in relation to the other object?,1
What is the position of the Bear toy in relation to the other object?,1
How would you explain where the Green pebble is to someone else?,1
Where do you see the Teddy bear?,1
How would you describe the position of the Orange compared to the Elephant?,1
How would you describe the position of the Pot compared to the Cat?,1
"Looking at the scene, where is the Person in the middle?",1
How would you describe the position of the Pizza slice on the right compared to the Pizza slice on the left?,1
"Looking at the scene, where is the Cat sock puppet?",1
Which side of the Knife is the Small brown object on?,1
How would you explain where the Bicycle is to someone else?,1
How would you explain where the Lamb on the left is to someone else?,1
Where is the Basket located with respect to the Teddy bear?,1
Can you point out where the Brown and white cat is compared to the Black cat?,1
"Looking at the scene, where is the Sock monkey?",1
Which side of the Can of Diet Pepsi is the iPhone on?,1
Where does the Teddy bear appear to be?,1
"Looking at the scene, where is the Croissant?",1
Where does the Bat appear to be?,1
Which side of the Skier is the Ski on?,1
Which side of the Blue suitcase is the Red and blue square suitcase on?,1
What is the spatial relationship between the Banana and the Ice cream container?,1
Which side of the Adult is the Child on?,1
Tell me how the Salad and the Omelette are arranged.,1
How are the Orange and Banana on the left positioned?,1
Where is the Suitcase in relation to the Cat?,1
How would you explain where the Left donut is to someone else?,1
What is the location of the Bird on the left relative to the Bird in the middle?,1
Can you describe where the Purple stuffed animal is?,1
How would you describe the position of the Left urinal compared to the Middle urinal?,1
What is the location of the Rider relative to the Horse?,1
Can you point out where the Flowers is compared to the Vase?,1
Where do you see the Broccoli?,1
"Looking at the scene, where is the Smallest teddy bear?",1
Where do you see the Lemon?,1
Can you point out where the Man on the left is compared to the Man on the right?,1
Where do you see the Strawberry?,1
"Looking at the scene, where is the White teddy bear?",1
Where do you see the Dog?,1
How would you describe the position of the Teddy bear ornament compared to the Heart-shaped ornament?,1
What is the spatial relationship between the Pin and the Scissors?,1
What is the spatial relationship between the Cotton Swabs and the Mini Stapler?,1
Tell me how the Catcher and the Batter are arranged.,1
What is the spatial relationship between the Mouse and the Keyboard?,1
Which side of the Left controller is the Right controller on?,1
Where is the Person on the right in relation to the Person on the left?,1
"If someone asked you where the Roses is, what would you say?",1
Where would you say the Skier in yellow is placed?,1
What is the location of the Scissors with blue handles relative to the Scissors with blue handles?,1
Where is the White teddy bear in relation to the Black object?,1
Where would you say the Can of Diet Coke is placed?,1
Where is the Purple box in relation to the Clock on the purple box?,1
How would you explain where the Player in the background is to someone else?,1
Where is the Toilet in relation to the Bidet?,1
Tell me how the Hot dog with mustard and the Sandwich are arranged.,1
How are the Pen and Red corduroy bag positioned?,1
Can you point out where the Teddy bear is compared to the Dresser?,1
How would you describe the position of the Left sheep compared to the Middle sheep?,1
Can you point out where the Sweet potato fries is compared to the Biscuit with cream?,1
Where would you say the Person is placed?,1
Where would you say the Player in the center background is placed?,1
Where is the Cat located with respect to the Person?,1
Can you describe where the Zebra in the middle is?,1
Where do you see the Cup?,1
How would you explain where the Strawberry slice is to someone else?,1
Tell me how the Child on the right and the Child on the left are arranged.,1
Can you describe where the Bed is?,1
Which side of the Rabbit is the Teddy bear on?,1
Where do you see the Carrots?,1
"Looking at the scene, where is the Pizza in the middle?",1
Where is the Zebra on the right located with respect to the Zebra on the left?,1
Where is the Dried red peppers located with respect to the Scissors?,1
Can you describe where the Pack of cigarettes is?,1
What is the spatial relationship between the Wooden bowl and the Gas stove?,1
Tell me how the Chainring and the Cycling shoes are arranged.,1
"If someone asked you where the Animal sculpture is, what would you say?",1
Can you point out where the Person on the left is compared to the Person on the right?,1
"Looking at the scene, where is the Carrot slice?",1
Where would you say the Bananas is placed?,1
Where do you see the Plate with fried pastries and bread roll?,1
How are the Potato chips and Sandwich positioned?,1
Where is the Green glass vase in relation to the Flower bouquet?,1
Where is the Mouse in relation to the Keyboard?,1
How are the Older woman and Young man positioned?,1
Where is the Player in blue uniform in relation to the Player in white uniform?,1
Can you describe where the Vase is?,1
What is the position of the Scone with clotted cream and strawberry jam in relation to the other object?,1
What is the spatial relationship between the Propeller plane and the Jet fighter?,1
How are the Broccoli and Rice positioned?,1
Where is the Black horse in relation to the Brown horse?,1
Where is the Child in relation to the Baby carriage?,1
Can you point out where the Bottom plane is compared to the Top plane?,1
Can you point out where the Bread is compared to the Broccoli?,1
What is the location of the Largest pumpkin relative to the Scarecrow?,1
Can you point out where the Flowers is compared to the Vase?,1
How would you describe the position of the Skis compared to the Person?,1
Tell me how the Left teddy bear and the Middle teddy bear are arranged.,1
Can you describe where the Left man is?,1
What is the spatial relationship between the Refrigerator and the Girl?,1
Where is the Vase in relation to the Cat?,1
Where do you see the Fire chief's car?,1
Where is the Person on the left in relation to the Airplane?,1
Where is the Shrimp in relation to the Grilled salmon?,1
"If someone asked you where the Person is, what would you say?",1
"If someone asked you where the Stem with leaves is, what would you say?",1
What is the position of the Murals in relation to the other object?,1
How are the Bottom aircraft and Top aircraft positioned?,1
How would you explain where the Bowl with brown sauce is to someone else?,1
Tell me how the Motorcycle and the Man are arranged.,1
Can you describe where the Flowers is?,1
How would you explain where the Second motorcycle is to someone else?,1
"Looking at the scene, where is the Ticket?",1
Where is the Kite on the far right in relation to the Kite on the far left?,1
"Looking at the scene, where is the Mobile phone?",1
What is the spatial relationship between the Dog and the Person?,1
Where would you say the Toy is placed?,1
What is the spatial relationship between the Fourth jet from the front and the First jet from the front?,1
Where is the Brown chair located with respect to the White chair?,1
Where would you say the Person with a phone is placed?,1
What is the spatial relationship between the Panda clock and the Lighthouse?,1
"If someone asked you where the Person in black jacket is, what would you say?",1
How would you describe the position of the Rider compared to the Horse?,1
Where would you say the Awl is placed?,1
Where do you see the Player in orange shirt with number 134?,1
How would you explain where the Fried egg on the lower right of the plate is to someone else?,1
Where is the Person on the right in relation to the Person on the left?,1
Where is the Skier in the background located with respect to the Skier in the foreground?,1
Where is the Green motorcycle located with respect to the White motorcycle?,1
What is the spatial relationship between the Left plane and the Center plane?,1
"If someone asked you where the Pancakes is, what would you say?",1
How would you describe the position of the Toilet on the left compared to the Toilet on the right?,1
Can you describe where the Hot dog on the left is?,1
How are the Second glass from the left and First glass from the left positioned?,1
Tell me how the Apple slice on the right middle of the plate and the Apple slice on the left middle of the plate are arranged.,1
How would you describe the position of the Flowers compared to the Vase?,1
What is the spatial relationship between the Person on the right and the Person on the left?,1
What is the location of the Orange relative to the Banana?,1
What is the location of the Yellow kite relative to the Purple kite?,1
How would you describe the position of the Bowl compared to the Spoon?,1
What is the spatial relationship between the Flower on the left of the image and the Flower in the center of the image?,1
What is the location of the Fries relative to the Baked potato?,1
How would you explain where the Bicycle frame is to someone else?,1
Where does the Slide appear to be?,1
What is the spatial relationship between the Plate and the Mug?,1
Where do you see the Pumpkin cubes?,1
Where does the Man appear to be?,1
How are the Carrots and Fish positioned?,1
Tell me how the Player in gray uniform and the Player in white uniform are arranged.,1
"If someone asked you where the Rice with red sauce is, what would you say?",1
Can you point out where the digital watch is compared to the e-reader?,1
What is the spatial relationship between the Person on the right and the Person on the left?,1
How would you explain where the Cake server is to someone else?,1
What is the location of the Person relative to the Dog?,1
Where does the Lemon appear to be?,1
Tell me how the Second zebra and the First zebra (from the left) are arranged.,1
Where does the Plate of food appear to be?,1
How would you describe the position of the Bird on the right compared to the Bird on the left?,1
Where does the Cats appear to be?,1
What is the spatial relationship between the Stuffed bear and the Cat?,1
Where is the Cookie located with respect to the Croissant?,1
How would you explain where the Glass is to someone else?,1
Which side of the Largest pot in the center back is the Leftmost pot on?,1
Can you point out where the Top left phone is compared to the Top right phone?,1
Where would you say the Smartphone is placed?,1
What is the spatial relationship between the Pickles and the Sandwich?,1
"Looking at the scene, where is the Person with bouquet?",1
"If someone asked you where the Yellow newspaper box is, what would you say?",1
How are the Rider and Horse positioned?,1
"Looking at the scene, where is the Sink?",1
"Looking at the scene, where is the Phone in the child's left hand?",1
"If someone asked you where the Third tie is, what would you say?",1
Which side of the Plate is the Rice on?,1
Where do you see the Hot dog with pickles?,1
Can you describe where the Vase is?,1
"Looking at the scene, where is the Beets?",1
How are the Bucket truck and Clock positioned?,1
Where do you see the Broccoli?,1
"If someone asked you where the Coffee cup is, what would you say?",1
Where would you say the Woman in yellow is placed?,1
Where is the Chips located with respect to the Sandwich?,1
How would you describe the position of the Fig compared to the Hard-boiled egg?,1
Where would you say the Soda can is placed?,1
How would you describe the position of the Child on the right compared to the Child on the left?,1
Where does the Lemon slice appear to be?,1
Where is the Elephant located with respect to the Girl?,1
How are the Second kitten (from the observer's perspective) and First kitten (from the observer's perspective) positioned?,1
Can you point out where the Vase on the left is compared to the Vase on the right?,1
"If someone asked you where the Dog is, what would you say?",1
Which side of the Scrambled eggs is the Roasted potatoes on?,1
Which side of the Vase in the center of the image is the Vase in the left middle of the image on?,1
Tell me how the Man and the Woman are arranged.,1
Where does the Adult elephant on the left appear to be?,1
"If someone asked you where the Soup cup is, what would you say?",1
What is the spatial relationship between the Broccoli and the Salmon?,1
How are the Beer bottle and Pizza positioned?,1
"If someone asked you where the Person is, what would you say?",1
Tell me how the Kitten and the Dog are arranged.,1
What is the position of the Skirt in relation to the other object?,1
What is the location of the Small teddy bear relative to the Large teddy bear?,1
"Looking at the scene, where is the Person?",1
Where is the Bear on the left in relation to the Bear on the right?,1
How would you explain where the Fourth jet from the left is to someone else?,1
How would you describe the position of the Small Clone Trooper figure compared to the Large Clone Trooper figure?,1
What is the spatial relationship between the Red teddy bear and the White teddy bear?,1
What is the position of the Packaging box in relation to the other object?,1
What is the location of the Red bell pepper relative to the Carrot?,1
Where does the Cream-colored teddy bear appear to be?,1
"If someone asked you where the Woman is, what would you say?",1
Where do you see the Motorcycle?,1
What is the location of the Butter relative to the Orange?,1
Which side of the Banana is the Carrot on?,1
Which side of the Teddy bear is the Paper bag hat on?,1
Where would you say the Mouse is placed?,1
"If someone asked you where the Phone is, what would you say?",1
Can you point out where the Nutcracker is compared to the Santa Claus figure?,1
"Looking at the scene, where is the Skier on the left?",1
Which side of the LCD screen is the Front cover with buttons on?,1
How would you explain where the Cat lying down is to someone else?,1
What is the position of the Pencil in relation to the other object?,1
Where is the Container located with respect to the Banana?,1
What is the position of the Bananas in relation to the other object?,1
Can you describe where the Black skateboard is?,1
"If someone asked you where the Cake in the foreground is, what would you say?",1
What is the position of the Container with baked beans in relation to the other object?,1
How would you explain where the Cherries is to someone else?,1
Where is the Seahorse in relation to the Dolphin?,1
How would you explain where the Earphones is to someone else?,1
Where is the Dog in relation to the Motorcycle on the left?,1
Where do you see the Person in the foreground?,1
What is the spatial relationship between the Sheep and the Baby in the manger?,1
Where is the Bacon located with respect to the Fried egg?,1
"Looking at the scene, where is the Woman in the foreground?",1
How would you describe the position of the Second donut compared to the First donut?,1
What is the position of the Sandwich in relation to the other object?,1
How are the Bird and Horse positioned?,1
How would you describe the position of the Candle compared to the Cake?,1
Tell me how the Baby and the Teddy bear are arranged.,1
Which side of the Flip phone is the Pink toy on?,1
Tell me how the Chicken and the Pasta are arranged.,1
"If someone asked you where the Phone on the left is, what would you say?",1
Which side of the Television is the Left glass shelf on?,1
Where does the Male player appear to be?,1
"If someone asked you where the First figurine from the left is, what would you say?",1
How would you describe the position of the Red pepper slice (foreground container) compared to the Fried food (background container)?,1
Where is the Skier in blue and white located with respect to the Skier in red?,1
How are the Mug and Book positioned?,1
Where is the Container of buttons in relation to the Scissors?,1
How would you explain where the Bear on the right is to someone else?,1
Can you describe where the Teapot on the countertop is?,1
What is the spatial relationship between the Bird on the left and the Vase?,1
How would you describe the position of the Bear with the drum compared to the Bear with the guitar?,1
Which side of the Orange slice is the Cantaloupe slice on?,1
Where does the Checkered pattern appear to be?,1
"Looking at the scene, where is the Apple?",1
"Tell me how the Model airplane with number ""001"" and the Model airplane with number ""25001"" are arranged.",1
Where do you see the Flip phone?,1
What is the position of the Frisbee in relation to the other object?,1
Where does the Second airplane from the left appear to be?,1
Where do you see the Green figure?,1
"Looking at the scene, where is the Teddy bear?",1
Where does the Rabbits appear to be?,1
"Looking at the scene, where is the Bear on the left?",1
How would you explain where the Umbrella is to someone else?,1
Where do you see the Cat's tail?,1
Where is the Kitten located with respect to the Green stuffed bear?,1
How would you explain where the Train on the left is to someone else?,1
Where would you say the Skateboard is placed?,1
"Looking at the scene, where is the Person in red cap?",1
Where is the Small teddy bear on the far right located with respect to the Large central teddy bear?,1
What is the position of the Plant in relation to the other object?,1
Where does the Sidecar appear to be?,1
What is the position of the Donut with purple icing in relation to the other object?,1
Where is the Pink tender car located with respect to the Thomas the Tank Engine cake?,1
Where do you see the Sandwich?,1
How would you describe the position of the Banana compared to the Apple?,1
Where do you see the Left apple?,1
Can you point out where the Vase on the right is compared to the Vase in the middle?,1
How are the Salad and Burger positioned?,1
"Looking at the scene, where is the Orange?",1
"Looking at the scene, where is the Child in the foreground?",1
Where do you see the Banana?,1
Where do you see the Scooter-shaped pizza cutter?,1
How are the Second hot dog and First hot dog positioned?,1
What is the location of the Cat relative to the Dog?,1
How would you explain where the Hat is to someone else?,1
Where would you say the Fourth urinal from the left is placed?,1
Where would you say the Catcher is placed?,1
How would you describe the position of the Rider compared to the Horse?,1
Can you point out where the White truck is compared to the Brown truck?,1
What is the spatial relationship between the Microwave and the Toaster?,1
Which side of the Baby is the Teddy bear on?,1
Tell me how the Second donut and the First donut are arranged.,1
"Looking at the scene, where is the Bottom left container (peaches, blackberries)?",1
How are the Carrot strips and Knife positioned?,1
Can you describe where the Strawberries is?,1
Can you describe where the Telephone is?,1
How would you explain where the Knife is to someone else?,1
What is the spatial relationship between the Pizza with mushrooms and the Pizza with ham and pineapple?,1
What is the position of the Large teddy bear in relation to the other object?,1
How would you describe the position of the Umpire compared to the Player?,1
Where would you say the Panda-themed hat is placed?,1
How would you describe the position of the Tin with red roses compared to the Teapot?,1
What is the spatial relationship between the Dog and the Person?,1
Where would you say the Notebook is placed?,1
Where do you see the Green bag?,1
How are the Vase and Ceramic apple positioned?,1
Where does the Man appear to be?,1
"Looking at the scene, where is the Carrots?",1
How are the Carrot and Red bell pepper positioned?,1
What is the spatial relationship between the Chips and the Hot dog?,1
How would you explain where the Pen is to someone else?,1
How would you describe the position of the Rice with mushrooms compared to the Fried food?,1
"If someone asked you where the Blender lid is, what would you say?",1
What is the location of the Bowl relative to the Sandwich?,1
What is the location of the Person on the left relative to the Motorcycle?,1
What is the position of the Pastries in relation to the other object?,1
What is the spatial relationship between the Banana and the Person?,1
"If someone asked you where the Bananas is, what would you say?",1
Can you point out where the Broccoli is compared to the Corn on the cob?,1
Where is the Donut in relation to the Coffee cup?,1
What is the position of the Dog in relation to the other object?,1
What is the spatial relationship between the Tabby cat and the Black cat?,1
Where does the Ruler appear to be?,1
Where is the Yellow onion in relation to the Broccoli?,1
"If someone asked you where the Left candle is, what would you say?",1
Can you point out where the Mouse is compared to the Keyboard?,1
Where does the Blanket appear to be?,1
"If someone asked you where the Lime is, what would you say?",1
"Looking at the scene, where is the Rider on the right?",1
Where is the Person located with respect to the Stuffed panda bear?,1
What is the spatial relationship between the Celery and the Carrot?,1
"Looking at the scene, where is the Man on the right?",1
What is the spatial relationship between the Top left donut and the Top right donut?,1
"Looking at the scene, where is the Brown teddy bear?",1
Where would you say the Remote control is placed?,1
Where does the Baseball appear to be?,1
Where does the Second pair of scissors appear to be?,1
Where is the Backpack located with respect to the Large black suitcase?,1
How would you describe the position of the Remote control on the left compared to the Cat?,1
Where would you say the Dog on the right is placed?,1
What is the spatial relationship between the Yellow tulip and the Vase?,1
Where does the Back carriage of the train cake appear to be?,1
How are the Stuffed doll and Cat positioned?,1
"Looking at the scene, where is the Toy?",1
Can you describe where the Person on the left is?,1
Tell me how the Player in the foreground and the Player in the background are arranged.,1
Where do you see the Cake?,1
Where is the Fries located with respect to the Sandwich on the left?,1
Where does the Light brown teddy bear appear to be?,1
Can you describe where the Fries is?,1
Where would you say the Smallest plane is placed?,1
What is the spatial relationship between the Glass of wine and the Scarecrow?,1
Tell me how the Green gummy bear and the Red gummy bear are arranged.,1
What is the position of the Grit salt container in relation to the other object?,1
What is the location of the Teddy bear relative to the Person?,1
Where is the Teddy bear located with respect to the Doll with yellow hair?,1
Which side of the Pizza with asparagus is the Pizza with leaves on?,1
Where does the Player in gray uniform appear to be?,1
Where do you see the Poutine?,1
Can you describe where the Kiwis is?,1
What is the position of the Bundle of greens in relation to the other object?,1
Where is the Fire extinguisher in relation to the TV?,1
How are the Bananas and Orange positioned?,1
How would you describe the position of the Broccoli compared to the Knife?,1
Which side of the iMac is the Keyboard on?,1
Can you point out where the Player in white uniform (catcher) is compared to the Player in blue uniform (Scott)?,1
Where does the Man tying appear to be?,1
Tell me how the Bowl of cereal and the Bowl of grapes are arranged.,1
How would you describe the position of the Book at the bottom of the stack compared to the Book at the top of the stack?,1
"If someone asked you where the Pear is, what would you say?",1
Can you describe where the Person in orange jacket is?,1
Can you describe where the Toy on the right is?,1
Can you point out where the Carrot shreds is compared to the Cucumber shreds?,1
What is the position of the Inflatable character in relation to the other object?,1
What is the position of the Cat in relation to the other object?,1
Can you describe where the Flowers is?,1
How would you explain where the Cake is to someone else?,1
Where is the Child statue in relation to the Fire hydrant?,1
"Looking at the scene, where is the Plate with sausages and mashed potatoes?",1
Tell me how the Stethoscope and the Teddy bear are arranged.,1
Where would you say the Cup of tea is placed?,1
Where do you see the Green onion?,1
How are the Kiwi slice and Banana positioned?,1
Can you describe where the Banana is?,1
What is the location of the Dumplings in the middle photo relative to the Sausage in the top photo?,1
Which side of the Peas is the Mashed potatoes on?,1
Where would you say the Player on the right is placed?,1
How would you explain where the Person on the left is to someone else?,1
"If someone asked you where the Dresser is, what would you say?",1
Where would you say the Giraffe on the right is placed?,1
Can you describe where the Red bell peppers is?,1
Can you describe where the Person on the left is?,1
Where is the Broccoli in relation to the Carrots?,1
What is the position of the Game case in relation to the other object?,1
Can you point out where the Red journal is compared to the Large brown leather bag?,1
"Looking at the scene, where is the Window?",1
What is the location of the Gray cat relative to the Black cat?,1
What is the position of the Pizza slice in the lower left plate in relation to the other object?,1
"If someone asked you where the Cookies is, what would you say?",1
How would you explain where the Couch is to someone else?,1
"If someone asked you where the ""Mallard"" locomotive is, what would you say?",1
Where would you say the Eggs is placed?,1
Where is the Child standing located with respect to the Child sitting?,1
What is the position of the Doll in relation to the other object?,1
How are the Fork and Apple (standing upright) positioned?,1
Which side of the Flower with orange petals is the Flower with pink petals on?,1
Can you point out where the Partially peeled orange is compared to the Whole orange?,1
Where would you say the Teddy bear on the left is placed?,1
Where do you see the Umbrella?,1
What is the position of the Sliced green pepper ring in relation to the other object?,1
Can you point out where the Scissors is compared to the Pen?,1
Where would you say the Vase on the left is placed?,1
What is the spatial relationship between the Bouquet and the Vase?,1
What is the position of the Dip with green beans in relation to the other object?,1
"If someone asked you where the Plate in the middle is, what would you say?",1
How are the Toy vehicle on the far left and Microwave positioned?,1
Where would you say the Pouch is placed?,1
"If someone asked you where the Cat is, what would you say?",1
Which side of the Dog with frisbee is the Dog with tail on?,1
How would you describe the position of the Train on the left compared to the Train on the right?,1
"If someone asked you where the Man in blue shirt is, what would you say?",1
"If someone asked you where the Doughnut in the lower left of the image is, what would you say?",1
Where would you say the Fish is placed?,1
Where is the Leftmost remote in relation to the Game controller?,1
Can you describe where the Person in the background is?,1
"If someone asked you where the Cat is, what would you say?",1
Tell me how the Younger zebra and the Larger zebra are arranged.,1
Where does the Jet on the bottom appear to be?,1
Where would you say the Person on the right is placed?,1
Tell me how the Vase and the Moose sculpture are arranged.,1
"Looking at the scene, where is the Left candle holder?",1
How would you describe the position of the Beaver cutout compared to the Sign?,1
What is the position of the Cat in relation to the other object?,1
Where is the Teddy bear on the left tag located with respect to the Teddy bear on the right tag?,1
Where does the Bird on the left appear to be?,1
"Looking at the scene, where is the Red mitten?",1
Where is the Sweet potato slices located with respect to the Carrots?,1
What is the location of the Left bear relative to the Middle bear?,1
Which side of the White ceramic vase is the Yellow flower on?,1
How would you explain where the Deer is to someone else?,1
Where do you see the Person on the left of the boat?,1
How are the Bottom right donut and Top left donut positioned?,1
"Looking at the scene, where is the Peeled orange?",1
Can you point out where the Pickle is compared to the Black dog?,1
Where would you say the Wooden figurine is placed?,1
What is the spatial relationship between the Rider and the Horse?,1
"If someone asked you where the Child is, what would you say?",1
How would you describe the position of the Player in gray uniform compared to the Player in blue and white uniform?,1
What is the spatial relationship between the Kale salad and the Eggs?,1
"Looking at the scene, where is the Fries?",1
What is the location of the Figurine relative to the Floral arrangement?,1
How would you describe the position of the Meat compared to the Cheese?,1
What is the spatial relationship between the Glazed donut and the Sugar-coated donut?,1
Where would you say the Wooden toy is placed?,1
Can you point out where the Mango is compared to the Banana?,1
How are the Knife and Mug positioned?,1
What is the spatial relationship between the Snowboard and the Person?,1
Where does the Whipped cream appear to be?,1
How would you explain where the Man is to someone else?,1
How would you explain where the Brown and white cat is to someone else?,1
Where do you see the Flowers?,1
How would you describe the position of the Flowers compared to the Vase?,1
Where do you see the Cat?,1
How are the Cat on the upper right shutter and Cat on the lower left shutter positioned?,1
What is the position of the Fries in relation to the other object?,1
Where is the Banana in relation to the Nutella jar?,1
Where does the Hot dog on the left appear to be?,1
Can you point out where the Air Berlin airplane is compared to the Austrian Arrows airplane?,1
Can you describe where the Dog in the front is?,1
Can you describe where the Graphics tablet is?,1
Can you point out where the Smaller teddy bear is compared to the Larger teddy bear?,1
How would you describe the position of the Person in black jacket compared to the Person in white jacket?,1
Where do you see the Donut with colorful sprinkles?,1
Where do you see the Cockatiel on the left?,1
What is the spatial relationship between the Cat sitting and the Cat with Santa hat?,1
Where is the Rider in relation to the Motorcycle?,1
Where is the Player in black jersey located with respect to the Player in green jersey?,1
What is the location of the Person on the left relative to the Person in the middle?,1
What is the spatial relationship between the Space shuttle and the Airplane?,1
Where is the Child on the left located with respect to the Child on the right?,1
What is the spatial relationship between the Book and the Teddy bear?,1
Where would you say the Statue is placed?,1
"Looking at the scene, where is the Black flower-shaped object?",1
Which side of the Bear on the right is the Bear on the left on?,1
Can you point out where the Mouse is compared to the Laptop?,1
Where is the Cow toy in relation to the Dog toy?,1
Where is the Tomato located with respect to the Peach?,1
Where do you see the Green vase?,1
Which side of the Player in the foreground is the Player in the background on?,1
How would you explain where the Kitten is to someone else?,1
Which side of the Orange plastic fork is the Bento box on?,1
How would you describe the position of the Bowl of mixed vegetables compared to the Pizza slice?,1
"Looking at the scene, where is the Person on the left?",1
What is the spatial relationship between the Kitten and the Shoes?,1
What is the position of the Bird on the right in relation to the other object?,1
How would you explain where the Baseball bat is to someone else?,1
"If someone asked you where the Skier in black pants is, what would you say?",1
What is the spatial relationship between the Left pastry and the Top pastry?,1
Where is the Flip phone in relation to the Laptop?,1
What is the location of the Child relative to the Woman?,1
How are the Guinness beer and Cat positioned?,1
Where is the Back car of the train in relation to the Front car of the train?,1
Where is the Phone on the calendar in relation to the Phone on the calendar?,1
Where would you say the Flosser is placed?,1
What is the position of the Banana in relation to the other object?,1
Tell me how the Pepper grinder and the Bottle of wine are arranged.,1
Where is the Coffee maker located with respect to the Blender?,1
Where would you say the Upper right chocolate-glazed donut is placed?,1
Where do you see the Spoon?,1
Can you point out where the Sun wall art is compared to the Toilet?,1
What is the spatial relationship between the Dog and the Child?,1
Where is the Cream pitcher in relation to the Sugar bowl?,1
Can you describe where the Wallet is?,1
Where would you say the Tulip is placed?,1
What is the position of the Right locomotive in relation to the other object?,1
"If someone asked you where the Second bed is, what would you say?",1
Can you describe where the Rice is?,1
"If someone asked you where the Child is, what would you say?",1
"If someone asked you where the Brown and white cat is, what would you say?",1
"If someone asked you where the Dessert is, what would you say?",1
How are the Plastic jug of orange juice and Glass of orange juice positioned?,1
Where is the Left hot dog in relation to the Yellow mustard bottle?,1
Where is the Cat in relation to the Umbrella?,1
Can you point out where the Second airplane is compared to the First airplane?,1
Can you point out where the Fries is compared to the Hot dog?,1
Where would you say the Block of cheese is placed?,1
Where is the Pin cushion in relation to the Scissors?,1
How would you describe the position of the Catcher compared to the Batter?,1
Tell me how the Sushi on the right and the Sushi on the left are arranged.,1
How would you describe the position of the Digital media player compared to the Mobile phone?,1
"Looking at the scene, where is the Bananas?",1
"Looking at the scene, where is the Banana?",1
What is the spatial relationship between the Orange slice and the Wine glass?,1
"Looking at the scene, where is the Broccoli?",1
Where is the Tulips located with respect to the Vase?,1
Which side of the Toilet is the Sink on?,1
Tell me how the Man and the Woman are arranged.,1
Where is the Child on the right located with respect to the Child on the left?,1
What is the location of the Chocolate-covered pastries relative to the Glass of iced coffee?,1
Where do you see the Plate with salad?,1
Tell me how the Teddy bear and the Baby are arranged.,1
What is the position of the Glazed donut with caramel topping in relation to the other object?,1
What is the position of the Sliced apple in relation to the other object?,1
Can you point out where the Right teddy bear is compared to the Left teddy bear?,1
What is the spatial relationship between the Cup and the Plate?,1
How are the Person and Horse positioned?,1
Where does the Child appear to be?,1
What is the spatial relationship between the Sunflower and the Vase?,1
Where do you see the Purple sneakers?,1
"If someone asked you where the Doll is, what would you say?",1
